fnlwgt,education-num,age,capitalgain,capitalloss,hoursperweek,education,workclass,marital-status,occupation,relationship,race,sex,native-country,class
305874.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,3.0,8.0,1.0,5.0,2.0,37.0,1.0
76196.0,13.0,2.0,0.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
199539.0,9.0,1.0,0.0,3.0,2.0,12.0,6.0,3.0,1.0,1.0,5.0,2.0,37.0,1.0
219838.0,8.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,2.0,5.0,2.0,37.0,1.0
50814.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,10.0,2.0,5.0,1.0,37.0,1.0
120064.0,13.0,1.0,0.0,0.0,2.0,10.0,2.0,5.0,10.0,2.0,5.0,1.0,37.0,1.0
183870.0,6.0,4.0,0.0,0.0,2.0,1.0,4.0,3.0,14.0,6.0,5.0,1.0,37.0,1.0
217961.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,3.0,8.0,1.0,5.0,2.0,37.0,1.0
361721.0,11.0,4.0,0.0,0.0,0.0,9.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
306383.0,10.0,1.0,0.0,0.0,3.0,16.0,3.0,1.0,6.0,2.0,5.0,2.0,37.0,1.0
27012.0,4.0,4.0,0.0,0.0,3.0,6.0,7.0,7.0,5.0,5.0,5.0,1.0,37.0,1.0
161007.0,13.0,1.0,0.0,0.0,1.0,10.0,3.0,5.0,1.0,4.0,5.0,2.0,37.0,1.0
57066.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
120837.0,9.0,2.0,0.0,0.0,4.0,12.0,5.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
101460.0,9.0,2.0,0.0,0.0,0.0,12.0,3.0,5.0,8.0,2.0,5.0,1.0,37.0,1.0
205343.0,7.0,4.0,0.0,0.0,2.0,2.0,3.0,7.0,1.0,5.0,5.0,1.0,37.0,1.0
177543.0,9.0,2.0,0.0,0.0,3.0,12.0,4.0,3.0,12.0,6.0,5.0,1.0,37.0,1.0
236910.0,13.0,1.0,0.0,0.0,3.0,10.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
352248.0,12.0,2.0,0.0,0.0,2.0,8.0,3.0,3.0,1.0,1.0,5.0,2.0,37.0,1.0
140664.0,13.0,3.0,0.0,0.0,2.0,10.0,3.0,1.0,12.0,2.0,5.0,2.0,37.0,1.0
507875.0,5.0,1.0,0.0,0.0,2.0,7.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
341204.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,1.0,1.0,2.0,5.0,1.0,37.0,1.0
187264.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,3.0,4.0,6.0,5.0,1.0,37.0,1.0
59342.0,7.0,0.0,0.0,0.0,0.0,2.0,6.0,5.0,1.0,4.0,5.0,1.0,37.0,1.0
218558.0,13.0,2.0,1.0,0.0,2.0,10.0,3.0,4.0,10.0,2.0,5.0,2.0,37.0,1.0
188386.0,14.0,3.0,0.0,0.0,2.0,13.0,6.0,6.0,10.0,2.0,5.0,2.0,37.0,1.0
141698.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,4.0,5.0,2.0,37.0,1.0
242606.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
189265.0,9.0,1.0,0.0,0.0,2.0,12.0,2.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
265099.0,15.0,4.0,0.0,0.0,3.0,15.0,3.0,3.0,10.0,1.0,5.0,2.0,37.0,1.0
197015.0,9.0,4.0,0.0,0.0,2.0,12.0,5.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
306785.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,1.0,1.0,2.0,5.0,1.0,37.0,1.0
226508.0,13.0,0.0,0.0,0.0,3.0,10.0,3.0,5.0,4.0,4.0,5.0,1.0,37.0,1.0
197481.0,10.0,3.0,0.0,0.0,2.0,16.0,3.0,1.0,1.0,5.0,5.0,1.0,37.0,1.0
275726.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,4.0,3.0,2.0,37.0,1.0
233490.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,5.0,5.0,2.0,5.0,2.0,37.0,1.0
109849.0,13.0,4.0,0.0,0.0,1.0,10.0,2.0,5.0,10.0,2.0,3.0,1.0,37.0,1.0
88120.0,9.0,3.0,0.0,0.0,2.0,12.0,2.0,5.0,8.0,2.0,3.0,2.0,37.0,1.0
242586.0,10.0,2.0,0.0,0.0,2.0,16.0,2.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
329778.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,7.0,8.0,5.0,5.0,1.0,37.0,1.0
398212.0,9.0,3.0,2.0,0.0,2.0,12.0,3.0,3.0,14.0,1.0,3.0,2.0,37.0,1.0
110331.0,9.0,1.0,0.0,2.0,3.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
40060.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,3.0,6.0,1.0,5.0,2.0,37.0,1.0
357173.0,12.0,2.0,0.0,0.0,3.0,8.0,2.0,1.0,10.0,2.0,5.0,2.0,37.0,1.0
169469.0,9.0,2.0,0.0,0.0,4.0,12.0,3.0,1.0,12.0,2.0,5.0,2.0,37.0,1.0
160323.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,2.0,3.0,2.0,37.0,1.0
664821.0,13.0,3.0,0.0,0.0,2.0,10.0,3.0,3.0,8.0,1.0,5.0,2.0,8.0,1.0
80058.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,1.0,1.0,5.0,2.0,37.0,1.0
143774.0,10.0,2.0,0.0,0.0,2.0,16.0,6.0,6.0,4.0,2.0,5.0,1.0,37.0,1.0
214542.0,13.0,0.0,0.0,0.0,2.0,10.0,3.0,5.0,6.0,2.0,5.0,2.0,37.0,1.0
119199.0,13.0,3.0,0.0,0.0,2.0,10.0,3.0,1.0,12.0,5.0,5.0,1.0,37.0,1.0
329301.0,9.0,1.0,0.0,0.0,3.0,12.0,3.0,1.0,14.0,2.0,5.0,2.0,37.0,1.0
190539.0,13.0,1.0,2.0,0.0,3.0,10.0,3.0,5.0,12.0,2.0,5.0,2.0,37.0,1.0
293791.0,11.0,2.0,0.0,0.0,3.0,9.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
215646.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,1.0,6.0,2.0,5.0,2.0,37.0,1.0
207568.0,4.0,1.0,0.0,0.0,4.0,6.0,5.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
341368.0,10.0,0.0,0.0,0.0,3.0,16.0,3.0,5.0,8.0,2.0,5.0,2.0,37.0,1.0
118853.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,1.0
158926.0,14.0,2.0,0.0,0.0,3.0,13.0,3.0,3.0,10.0,6.0,2.0,1.0,33.0,1.0
92262.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
224943.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,4.0,10.0,5.0,3.0,2.0,37.0,1.0
128831.0,9.0,4.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
143912.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,1.0,14.0,2.0,5.0,2.0,37.0,1.0
157165.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,1.0,8.0,5.0,5.0,1.0,37.0,1.0
100188.0,10.0,0.0,0.0,0.0,1.0,16.0,3.0,5.0,13.0,4.0,5.0,1.0,37.0,1.0
34996.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,6.0,8.0,5.0,5.0,1.0,37.0,1.0
195891.0,13.0,1.0,0.0,0.0,3.0,10.0,3.0,5.0,1.0,2.0,5.0,2.0,37.0,1.0
77332.0,10.0,2.0,0.0,0.0,3.0,16.0,1.0,1.0,1.0,2.0,5.0,1.0,37.0,1.0
415520.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,3.0,4.0,5.0,2.0,37.0,1.0
316702.0,10.0,0.0,0.0,0.0,0.0,16.0,3.0,5.0,10.0,4.0,5.0,2.0,37.0,1.0
175878.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,5.0,3.0,2.0,5.0,2.0,37.0,1.0
34706.0,10.0,0.0,0.0,0.0,3.0,16.0,3.0,5.0,4.0,2.0,3.0,2.0,37.0,1.0
30653.0,14.0,3.0,1.0,0.0,4.0,13.0,5.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
40425.0,10.0,0.0,0.0,0.0,1.0,16.0,3.0,5.0,12.0,2.0,5.0,1.0,37.0,1.0
76845.0,5.0,1.0,0.0,0.0,2.0,7.0,1.0,3.0,5.0,1.0,3.0,2.0,37.0,1.0
229842.0,9.0,1.0,0.0,0.0,2.0,12.0,5.0,5.0,14.0,5.0,3.0,2.0,37.0,1.0
201175.0,7.0,1.0,0.0,0.0,2.0,2.0,3.0,5.0,7.0,2.0,3.0,2.0,37.0,1.0
267776.0,9.0,1.0,0.0,0.0,1.0,12.0,5.0,5.0,8.0,3.0,5.0,1.0,37.0,1.0
51662.0,6.0,4.0,0.0,0.0,0.0,1.0,3.0,3.0,8.0,6.0,5.0,1.0,37.0,1.0
441454.0,9.0,1.0,0.0,0.0,1.0,12.0,3.0,5.0,12.0,2.0,5.0,1.0,37.0,1.0
229732.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
62463.0,10.0,1.0,0.0,1.0,2.0,16.0,2.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
196504.0,9.0,3.0,0.0,0.0,2.0,12.0,6.0,1.0,3.0,5.0,5.0,2.0,37.0,1.0
86644.0,13.0,2.0,0.0,0.0,3.0,10.0,2.0,3.0,10.0,6.0,5.0,1.0,37.0,1.0
149168.0,9.0,3.0,0.0,0.0,1.0,12.0,5.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
235124.0,9.0,1.0,0.0,0.0,1.0,12.0,3.0,5.0,8.0,5.0,3.0,1.0,37.0,1.0
361888.0,13.0,1.0,0.0,0.0,3.0,10.0,5.0,3.0,12.0,1.0,5.0,2.0,22.0,1.0
46097.0,13.0,1.0,0.0,0.0,2.0,10.0,2.0,3.0,10.0,1.0,5.0,2.0,37.0,1.0
262749.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,5.0,7.0,4.0,5.0,2.0,37.0,1.0
73895.0,9.0,0.0,0.0,0.0,0.0,12.0,3.0,5.0,8.0,4.0,5.0,1.0,37.0,1.0
190625.0,10.0,0.0,0.0,0.0,1.0,16.0,3.0,5.0,1.0,4.0,5.0,2.0,37.0,1.0
173647.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,1.0,14.0,2.0,5.0,2.0,37.0,1.0
363032.0,9.0,1.0,0.0,0.0,2.0,12.0,2.0,3.0,11.0,1.0,3.0,2.0,37.0,1.0
332702.0,11.0,0.0,0.0,0.0,0.0,9.0,3.0,5.0,8.0,4.0,5.0,1.0,37.0,1.0
103408.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,5.0,5.0,2.0,3.0,2.0,37.0,1.0
488720.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,3.0,6.0,1.0,5.0,2.0,24.0,1.0
270366.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,1.0,12.0,2.0,5.0,1.0,37.0,1.0
184945.0,10.0,3.0,0.0,0.0,1.0,16.0,3.0,6.0,8.0,2.0,3.0,1.0,37.0,1.0
159001.0,9.0,1.0,0.0,0.0,1.0,12.0,3.0,5.0,6.0,4.0,5.0,2.0,37.0,1.0
370990.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,5.0,12.0,4.0,5.0,2.0,37.0,1.0
296158.0,9.0,0.0,0.0,0.0,1.0,12.0,3.0,5.0,3.0,4.0,5.0,2.0,37.0,1.0
334314.0,9.0,2.0,0.0,0.0,2.0,12.0,1.0,1.0,1.0,5.0,5.0,1.0,37.0,1.0
30447.0,11.0,3.0,0.0,0.0,2.0,9.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
277946.0,12.0,3.0,0.0,0.0,2.0,8.0,5.0,6.0,3.0,2.0,5.0,2.0,37.0,1.0
378418.0,9.0,0.0,0.0,0.0,2.0,12.0,6.0,5.0,13.0,4.0,5.0,1.0,37.0,1.0
193626.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,3.0,1.0,6.0,5.0,1.0,37.0,1.0
111252.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
82622.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,1.0,3.0,5.0,5.0,2.0,37.0,1.0
211759.0,13.0,2.0,0.0,0.0,2.0,10.0,3.0,3.0,4.0,1.0,4.0,2.0,31.0,1.0
245487.0,4.0,1.0,0.0,0.0,2.0,6.0,3.0,3.0,14.0,1.0,1.0,2.0,24.0,1.0
98010.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,4.0,1.0,4.0,5.0,1.0,37.0,1.0
494223.0,10.0,4.0,0.0,2.0,0.0,16.0,5.0,6.0,12.0,5.0,3.0,2.0,37.0,1.0
104216.0,15.0,4.0,0.0,0.0,1.0,15.0,5.0,3.0,12.0,1.0,5.0,2.0,37.0,1.0
637222.0,8.0,1.0,0.0,0.0,2.0,3.0,3.0,1.0,7.0,5.0,3.0,1.0,37.0,1.0
26987.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,6.0,1.0,2.0,5.0,1.0,37.0,1.0
496743.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,5.0,10.0,4.0,5.0,2.0,37.0,1.0
127595.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,1.0,10.0,2.0,5.0,1.0,37.0,1.0
232308.0,6.0,4.0,0.0,0.0,2.0,1.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
207342.0,10.0,0.0,0.0,0.0,2.0,16.0,1.0,5.0,4.0,2.0,3.0,2.0,37.0,1.0
241895.0,9.0,1.0,0.0,2.0,2.0,12.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,1.0
231263.0,13.0,1.0,2.0,0.0,2.0,10.0,3.0,1.0,4.0,2.0,5.0,2.0,37.0,1.0
247514.0,14.0,2.0,0.0,0.0,2.0,13.0,2.0,1.0,10.0,5.0,5.0,2.0,37.0,1.0
183077.0,11.0,1.0,0.0,0.0,2.0,9.0,3.0,5.0,1.0,4.0,5.0,1.0,37.0,1.0
217200.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,5.0,10.0,2.0,5.0,2.0,37.0,1.0
160815.0,11.0,2.0,0.0,0.0,2.0,9.0,3.0,1.0,10.0,5.0,5.0,1.0,37.0,1.0
498785.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,6.0,1.0,5.0,2.0,37.0,1.0
195216.0,9.0,1.0,0.0,0.0,0.0,12.0,3.0,1.0,8.0,2.0,5.0,1.0,37.0,1.0
225330.0,13.0,1.0,0.0,0.0,2.0,10.0,3.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
175024.0,7.0,0.0,1.0,0.0,0.0,2.0,3.0,5.0,6.0,4.0,5.0,2.0,37.0,1.0
129042.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,7.0,5.0,3.0,1.0,37.0,1.0
117589.0,12.0,0.0,0.0,0.0,2.0,8.0,3.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
211265.0,10.0,1.0,0.0,0.0,1.0,16.0,3.0,4.0,3.0,3.0,3.0,1.0,6.0,1.0
108658.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,2.0,5.0,2.0,37.0,1.0
57424.0,13.0,2.0,0.0,0.0,3.0,10.0,4.0,1.0,12.0,2.0,5.0,1.0,37.0,1.0
237865.0,14.0,1.0,0.0,0.0,2.0,13.0,3.0,5.0,14.0,4.0,3.0,2.0,37.0,1.0
511331.0,13.0,0.0,0.0,0.0,2.0,10.0,3.0,5.0,12.0,2.0,5.0,2.0,37.0,1.0
335764.0,7.0,1.0,0.0,0.0,1.0,2.0,3.0,3.0,12.0,4.0,3.0,2.0,37.0,1.0
189382.0,11.0,2.0,0.0,0.0,2.0,9.0,3.0,5.0,1.0,4.0,5.0,1.0,37.0,1.0
148995.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,1.0,1.0,2.0,5.0,2.0,37.0,1.0
385632.0,4.0,4.0,0.0,0.0,2.0,6.0,5.0,1.0,8.0,5.0,5.0,1.0,37.0,1.0
141483.0,5.0,3.0,0.0,0.0,2.0,7.0,6.0,1.0,8.0,2.0,5.0,1.0,37.0,1.0
465507.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,3.0,2.0,37.0,1.0
109089.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,1.0,3.0,2.0,5.0,2.0,37.0,1.0
183523.0,6.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,8.0,4.0,5.0,2.0,37.0,1.0
129227.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,7.0,1.0,2.0,5.0,1.0,37.0,1.0
170915.0,9.0,2.0,2.0,0.0,2.0,12.0,1.0,1.0,13.0,2.0,5.0,1.0,37.0,1.0
475028.0,9.0,0.0,0.0,0.0,0.0,12.0,3.0,5.0,12.0,4.0,5.0,1.0,37.0,1.0
32825.0,9.0,3.0,0.0,0.0,2.0,12.0,5.0,6.0,3.0,5.0,5.0,2.0,37.0,1.0
106705.0,14.0,3.0,0.0,0.0,2.0,13.0,6.0,5.0,4.0,2.0,5.0,1.0,37.0,1.0
289403.0,13.0,2.0,0.0,0.0,1.0,10.0,3.0,6.0,1.0,5.0,3.0,2.0,37.0,1.0
135190.0,4.0,3.0,0.0,0.0,1.0,6.0,3.0,6.0,7.0,2.0,3.0,1.0,37.0,1.0
242552.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,5.0,12.0,2.0,3.0,2.0,37.0,1.0
191841.0,12.0,2.0,0.0,0.0,1.0,8.0,3.0,6.0,10.0,2.0,5.0,1.0,37.0,1.0
197747.0,10.0,0.0,0.0,0.0,1.0,16.0,3.0,5.0,12.0,4.0,5.0,1.0,37.0,1.0
53628.0,11.0,2.0,0.0,0.0,1.0,9.0,5.0,1.0,4.0,5.0,5.0,2.0,37.0,1.0
125927.0,4.0,1.0,0.0,0.0,2.0,6.0,2.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
216129.0,8.0,1.0,0.0,0.0,2.0,3.0,5.0,5.0,8.0,2.0,3.0,1.0,36.0,1.0
200639.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
41794.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,8.0,4.0,5.0,1.0,37.0,1.0
180060.0,14.0,0.0,2.0,0.0,4.0,13.0,3.0,5.0,4.0,4.0,5.0,2.0,37.0,1.0
151504.0,10.0,2.0,0.0,0.0,3.0,16.0,3.0,3.0,12.0,1.0,5.0,2.0,37.0,1.0
138768.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,6.0,4.0,5.0,2.0,37.0,1.0
64292.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
188330.0,9.0,3.0,0.0,0.0,1.0,12.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
228452.0,6.0,0.0,0.0,0.0,1.0,1.0,3.0,5.0,3.0,2.0,5.0,2.0,37.0,1.0
244366.0,13.0,0.0,0.0,0.0,2.0,10.0,3.0,5.0,10.0,4.0,5.0,2.0,37.0,1.0
270194.0,5.0,3.0,0.0,0.0,2.0,7.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
107411.0,15.0,1.0,0.0,0.0,4.0,15.0,2.0,5.0,10.0,2.0,5.0,1.0,37.0,1.0
37028.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,1.0,12.0,5.0,5.0,1.0,37.0,1.0
286675.0,9.0,1.0,0.0,0.0,3.0,12.0,3.0,1.0,3.0,4.0,5.0,2.0,37.0,1.0
132563.0,15.0,2.0,0.0,2.0,2.0,15.0,2.0,1.0,10.0,5.0,3.0,1.0,37.0,1.0
220460.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,2.0,5.0,2.0,2.0,1.0
291192.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,7.0,12.0,2.0,5.0,1.0,37.0,1.0
288825.0,9.0,3.0,0.0,0.0,2.0,12.0,2.0,3.0,14.0,1.0,3.0,2.0,37.0,1.0
179010.0,10.0,3.0,0.0,0.0,3.0,16.0,3.0,1.0,12.0,2.0,5.0,1.0,37.0,1.0
103148.0,9.0,1.0,0.0,0.0,2.0,12.0,2.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
188330.0,9.0,4.0,0.0,0.0,4.0,12.0,3.0,3.0,8.0,1.0,5.0,2.0,37.0,1.0
189721.0,9.0,3.0,0.0,0.0,0.0,12.0,5.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
49626.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,4.0,1.0,5.0,2.0,37.0,1.0
239322.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,1.0,12.0,2.0,5.0,2.0,37.0,1.0
155664.0,10.0,3.0,0.0,0.0,2.0,16.0,3.0,5.0,6.0,2.0,5.0,2.0,37.0,1.0
145964.0,13.0,0.0,0.0,0.0,2.0,10.0,3.0,5.0,4.0,2.0,5.0,2.0,37.0,1.0
194096.0,13.0,0.0,0.0,0.0,2.0,10.0,3.0,5.0,4.0,4.0,5.0,1.0,37.0,1.0
190174.0,10.0,1.0,0.0,0.0,2.0,16.0,3.0,5.0,4.0,2.0,5.0,1.0,37.0,1.0
269708.0,13.0,4.0,1.0,0.0,0.0,10.0,3.0,1.0,13.0,4.0,5.0,1.0,37.0,1.0
183606.0,7.0,4.0,0.0,0.0,2.0,2.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
141459.0,10.0,4.0,0.0,0.0,2.0,16.0,6.0,1.0,10.0,5.0,5.0,1.0,37.0,1.0
199590.0,3.0,2.0,0.0,0.0,2.0,5.0,3.0,3.0,14.0,1.0,5.0,2.0,24.0,1.0
216129.0,13.0,0.0,0.0,0.0,3.0,10.0,3.0,5.0,12.0,2.0,5.0,2.0,37.0,1.0
262345.0,10.0,4.0,0.0,0.0,0.0,16.0,3.0,5.0,1.0,2.0,5.0,1.0,37.0,1.0
373550.0,11.0,0.0,0.0,0.0,2.0,9.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
138626.0,10.0,3.0,0.0,0.0,2.0,16.0,3.0,3.0,3.0,1.0,5.0,2.0,37.0,1.0
88506.0,13.0,3.0,0.0,0.0,2.0,10.0,5.0,3.0,10.0,1.0,5.0,2.0,37.0,1.0
123273.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,12.0,4.0,3.0,1.0,37.0,1.0
120939.0,10.0,4.0,0.0,0.0,2.0,16.0,5.0,1.0,12.0,2.0,5.0,2.0,37.0,1.0
159732.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,5.0,1.0,2.0,5.0,2.0,37.0,1.0
256609.0,8.0,1.0,0.0,0.0,2.0,3.0,3.0,3.0,7.0,1.0,5.0,2.0,24.0,1.0
117496.0,5.0,3.0,0.0,0.0,2.0,7.0,3.0,1.0,8.0,2.0,5.0,1.0,2.0,1.0
267147.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,12.0,4.0,5.0,2.0,37.0,1.0
314209.0,11.0,4.0,0.0,0.0,0.0,9.0,3.0,7.0,1.0,2.0,5.0,1.0,4.0,1.0
212456.0,9.0,4.0,0.0,0.0,0.0,12.0,5.0,7.0,3.0,2.0,5.0,2.0,37.0,1.0
170651.0,9.0,1.0,1.0,0.0,2.0,12.0,3.0,5.0,8.0,4.0,5.0,1.0,37.0,1.0
114580.0,10.0,2.0,0.0,0.0,2.0,16.0,3.0,1.0,1.0,2.0,5.0,1.0,37.0,1.0
90624.0,7.0,3.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,2.0,37.0,1.0
174395.0,9.0,2.0,0.0,0.0,3.0,12.0,3.0,1.0,8.0,2.0,5.0,2.0,12.0,1.0
206399.0,9.0,0.0,0.0,0.0,2.0,12.0,3.0,5.0,7.0,4.0,3.0,1.0,37.0,1.0
348854.0,10.0,2.0,0.0,0.0,1.0,16.0,3.0,6.0,1.0,5.0,5.0,1.0,37.0,1.0
101590.0,15.0,4.0,0.0,0.0,0.0,15.0,3.0,7.0,1.0,2.0,3.0,1.0,37.0,1.0
56482.0,10.0,3.0,0.0,0.0,2.0,16.0,3.0,5.0,4.0,2.0,3.0,2.0,37.0,1.0
184659.0,9.0,2.0,0.0,0.0,2.0,12.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
171550.0,9.0,3.0,0.0,0.0,2.0,12.0,3.0,1.0,7.0,2.0,5.0,1.0,37.0,1.0
28738.0,12.0,2.0,0.0,0.0,1.0,8.0,5.0,1.0,12.0,5.0,5.0,1.0,37.0,1.0
544091.0,9.0,0.0,0.0,0.0,1.0,12.0,3.0,2.0,1.0,6.0,5.0,1.0,37.0,1.0
78383.0,9.0,4.0,0.0,0.0,2.0,12.0,5.0,3.0,5.0,1.0,5.0,2.0,37.0,1.0
173607.0,6.0,2.0,0.0,0.0,2.0,1.0,3.0,3.0,14.0,1.0,5.0,2.0,37.0,1.0
155066.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,5.0,3.0,4.0,5.0,2.0,37.0,1.0
189843.0,4.0,1.0,0.0,0.0,2.0,6.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
161538.0,13.0,1.0,0.0,0.0,1.0,10.0,3.0,5.0,13.0,2.0,5.0,1.0,37.0,1.0
187392.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,8.0,2.0,5.0,1.0,37.0,1.0
93021.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,1.0,5.0,4.0,1.0,37.0,1.0
503012.0,3.0,0.0,0.0,0.0,2.0,5.0,3.0,5.0,3.0,2.0,5.0,2.0,24.0,1.0
386940.0,13.0,2.0,0.0,1.0,2.0,10.0,3.0,1.0,4.0,4.0,5.0,2.0,37.0,1.0
64875.0,11.0,2.0,0.0,0.0,3.0,9.0,5.0,3.0,13.0,1.0,5.0,2.0,37.0,1.0
208598.0,10.0,0.0,0.0,0.0,2.0,16.0,3.0,5.0,12.0,2.0,5.0,2.0,37.0,1.0
229803.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,5.0,3.0,4.0,3.0,2.0,37.0,1.0
87556.0,9.0,1.0,0.0,0.0,2.0,12.0,3.0,1.0,3.0,2.0,5.0,2.0,37.0,1.0
255957.0,10.0,0.0,2.0,0.0,2.0,16.0,3.0,5.0,4.0,2.0,5.0,1.0,37.0,1.0
119422.0,11.0,1.0,0.0,2.0,3.0,9.0,3.0,3.0,7.0,1.0,5.0,2.0,37.0,1.0
